University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Study_Efficiency,Academic_Risk_Score,Time_Management_Score,Cluster
2020,1,22,2019,0,10,0,0,2,2,0,1,0,9,0,2,0,0,0,39,4,16,3,1,0,1,1.55,0,2.68,134,66000,0.6666666666666666,9.8,-7,2
2023,0,19,2021,0,2,0,0,2,2,1,1,1,10,0,42,0,0,0,19,2,16,3,0,1,1,1.87,0,2.88,35,66000,0.6666666666666666,5.8,-8,2
2022,1,21,2021,0,5,0,0,4,2,0,1,1,2,0,50,0,0,0,48,4,16,3,1,0,1,1.56,0,2.63,65,66000,1.3333333333333333,5.0,2,0
2021,0,23,2019,0,7,0,0,2,2,1,1,1,6,2,2,0,0,1,39,1,12,3,0,1,1,2.7,0,3.5,66,67000,0.6666666666666666,9.8,-4,2
2021,0,20,2020,0,9,0,0,2,2,0,1,0,2,2,54,1,0,1,23,4,12,4,0,1,1,2.76,0,3.8,113,67000,0.6666666666666666,5.6,0,0
2021,1,22,2021,0,8,0,0,2,2,0,1,1,3,2,35,1,0,0,6,4,8,4,1,0,1,1.45,0,2.56,88,67000,0.6666666666666666,7.5,-1,1
2020,1,20,2020,0,8,0,0,5,3,1,1,1,6,0,55,0,0,0,39,2,19,2,1,1,1,1.55,0,2.76,77,68000,1.25,4.5,-1,2
2021,1,20,2020,0,9,0,0,2,3,0,1,1,2,2,52,0,0,0,23,4,12,4,0,0,1,2.67,0,3.73,101,68000,0.5,4.8,0,0
2021,0,21,2020,0,9,0,0,2,2,0,1,1,3,0,51,0,0,1,1,1,8,4,1,0,2,2.86,0,3.9,119,68000,0.6666666666666666,4.9,-1,0
2020,0,22,2018,0,6,0,0,4,3,0,1,1,2,2,45,0,0,0,6,3,19,4,0,1,2,2.03,0,3.25,59,70000,1.0,5.5,2,0
2019,0,22,2018,0,10,0,0,4,2,0,1,1,7,0,61,0,0,0,23,2,16,3,0,1,1,2.31,0,3.65,140,70000,1.3333333333333333,3.9,-3,2
2021,0,22,2019,0,8,1,0,4,3,0,1,0,3,0,2,0,0,0,23,3,12,4,1,0,1,2.66,0,3.78,109,70000,1.0,9.8,1,1
2022,0,20,2021,0,5,0,0,6,2,1,1,1,3,2,2,0,0,0,39,2,16,3,0,1,1,2.11,0,3.26,87,70000,2.0,9.8,3,1
2022,1,19,2021,0,5,0,0,3,3,0,1,1,3,2,2,0,0,0,23,4,12,4,0,1,1,1.67,0,2.7,77,70000,0.75,9.8,0,1
2019,1,23,2019,0,11,1,0,3,2,0,1,1,5,0,63,0,0,1,39,3,19,4,1,0,1,2.4,0,3.44,139,71000,1.0,3.7,-2,0
2021,0,21,2020,0,3,0,0,3,2,1,1,1,10,1,6,1,0,0,19,1,12,4,0,1,1,1.55,0,2.81,34,73000,1.0,10.4,-7,2
2022,0,20,2020,0,5,1,0,5,2,1,1,1,9,2,55,0,0,1,6,1,8,4,1,0,1,2.55,0,3.59,72,73000,1.6666666666666667,4.5,-4,2
2021,1,20,2021,0,9,0,0,1,4,0,1,1,3,2,52,1,0,1,48,4,16,3,1,1,1,2.45,0,3.56,123,74000,0.2,5.8,-2,0
2019,1,21,2019,0,11,1,0,6,4,0,1,1,2,0,2,0,0,1,39,3,19,4,0,0,1,2.77,0,3.87,139,75000,1.2,9.8,4,1
2021,0,20,2020,0,8,0,0,3,1,0,1,1,3,2,2,0,0,0,39,2,19,4,1,0,1,2.53,0,3.6,95,75000,1.5,9.8,0,1
2022,0,19,2021,0,6,0,0,3,1,1,1,1,3,2,15,1,0,1,19,2,8,3,1,0,2,1.65,0,2.71,73,75000,1.5,9.5,0,1
2021,0,19,2020,0,4,0,0,3,1,1,1,1,9,1,36,0,0,0,1,3,12,3,0,0,2,2.32,0,3.68,46,77000,1.5,6.4,-6,2
2020,0,20,2020,0,11,0,0,1,3,0,1,1,2,2,41,0,0,0,39,2,19,2,1,1,1,2.61,0,3.7,144,77000,0.25,5.9,-1,0
2020,1,20,2020,0,11,0,0,2,1,1,1,1,3,2,24,1,0,0,39,4,19,4,1,1,1,1.55,0,2.61,143,77000,1.0,8.6,-1,1
2021,1,19,2021,0,4,0,0,4,2,1,1,1,8,2,2,0,0,1,19,2,8,4,1,1,1,2.23,0,3.67,45,77000,1.3333333333333333,9.8,-4,2
2018,1,25,2017,0,12,0,0,1,3,1,1,1,3,0,28,1,0,1,39,3,16,3,1,0,1,2.45,0,3.34,122,78000,0.25,8.2,-2,1
2020,0,22,2017,0,11,0,0,1,1,1,1,1,3,2,55,0,0,0,23,1,0,2,0,1,2,2.11,0,3.56,132,78000,0.5,4.5,-2,0
2020,1,24,2019,0,10,0,0,3,2,0,1,1,5,2,42,0,0,0,1,1,8,4,0,0,1,1.59,0,2.62,132,78000,1.0,5.8,-2,2
2019,1,25,2019,0,11,0,0,5,1,0,1,1,3,0,2,1,0,0,48,4,16,3,1,1,1,2.56,0,3.67,143,78000,2.5,10.8,2,1
2021,1,20,2020,0,6,0,0,6,3,1,1,0,3,0,2,0,0,0,23,1,8,4,1,0,1,2.76,0,3.77,97,78000,1.5,9.8,3,1
2021,1,21,2020,0,9,0,0,2,3,0,1,1,3,2,2,0,0,1,48,4,16,4,1,0,1,2.76,0,3.8,124,78000,0.5,9.8,-1,1
2021,1,20,2020,0,8,0,0,3,3,0,1,0,2,2,2,0,0,0,6,4,8,4,0,0,1,2.61,0,3.7,98,79000,0.75,9.8,1,1
2020,0,20,2020,0,11,1,0,1,3,0,1,1,3,1,2,0,0,0,39,4,19,3,0,1,1,2.75,0,3.86,143,79000,0.25,9.8,-2,1
2020,1,21,2019,0,10,1,0,2,3,0,1,1,3,1,55,0,1,0,39,3,8,3,1,1,1,1.98,0,3.11,125,80000,0.5,6.5,-1,0
2020,1,20,2019,0,9,1,0,6,4,0,1,1,3,0,2,0,0,0,39,3,19,4,0,1,1,2.77,0,3.87,125,80000,1.2,9.8,3,1
2022,1,21,2021,0,5,0,0,2,2,0,1,1,5,2,43,0,0,1,1,2,12,4,1,1,1,1.79,0,2.82,71,80000,0.6666666666666666,5.7,-3,2
2022,0,21,2021,0,6,0,0,3,2,1,1,1,2,2,2,1,0,0,1,2,16,4,0,0,1,1.88,0,2.91,74,80000,1.0,10.8,1,1
2020,1,21,2020,0,8,0,0,3,1,1,1,1,7,2,37,0,0,0,19,1,16,3,1,0,2,2.38,0,3.49,109,81000,1.5,6.3,-4,2
2021,1,20,2020,0,9,0,0,4,2,1,1,1,5,2,2,0,0,1,48,1,16,3,0,0,1,2.08,0,3.21,113,83000,1.3333333333333333,9.8,-1,2
2022,0,21,2021,0,4,0,0,5,2,1,1,1,7,2,36,0,0,0,39,1,12,3,0,1,1,1.89,0,3.4,56,86000,1.6666666666666667,6.4,-2,2
2021,1,20,2019,0,6,0,0,2,1,1,1,1,5,0,7,1,1,1,39,1,16,2,1,1,1,1.21,0,2.47,139,87000,1.0,12.3,-3,2
2020,1,20,2019,0,8,0,0,3,2,0,1,1,6,2,28,0,0,1,19,2,16,4,1,0,1,1.81,0,2.86,117,87000,1.0,7.2,-3,2
2022,1,20,2021,0,8,0,0,5,3,0,1,1,8,0,2,0,0,1,39,3,19,4,1,0,2,2.45,0,3.68,124,87000,1.25,9.8,-3,2
2018,1,25,2018,0,11,0,0,2,2,0,1,1,2,2,2,0,0,1,48,2,16,2,1,1,1,1.56,0,2.66,143,88000,0.6666666666666666,9.8,0,1
2020,0,25,2019,0,11,0,0,3,1,0,1,1,3,0,2,1,0,0,48,2,16,4,1,0,1,1.6,0,2.68,143,88000,1.5,10.8,0,1
2020,0,20,2020,0,11,0,0,2,2,1,1,1,3,0,26,1,0,0,39,2,19,3,0,0,1,1.81,0,2.89,144,88000,0.6666666666666666,8.4,-1,1
2021,0,20,2021,0,7,0,0,3,3,0,1,1,2,2,2,1,0,1,1,5,16,2,0,1,1,1.76,0,2.81,96,88000,0.75,10.8,1,1
2020,0,21,2020,0,10,0,0,2,1,0,1,1,2,1,51,1,0,1,1,4,8,4,0,0,1,1.57,0,2.65,135,89000,1.0,5.9,0,0
2020,1,24,2019,0,10,0,0,3,2,0,1,1,5,0,2,0,0,0,23,2,12,4,1,0,1,2.05,0,3.45,85,90000,1.0,9.8,-2,2
2021,1,20,2020,0,9,0,0,3,2,0,1,1,1,0,34,1,0,0,39,2,19,4,0,1,1,2.38,0,3.47,130,90000,1.0,7.6,2,0
2021,0,20,2020,0,8,0,0,2,2,0,1,0,2,0,2,1,0,0,39,1,19,3,1,1,1,2.67,0,3.73,93,90000,0.6666666666666666,10.8,0,1
2022,1,22,2021,0,6,0,0,3,1,0,1,1,2,2,2,0,0,1,48,2,16,4,0,0,1,1.56,0,2.67,71,90000,1.5,9.8,1,1
2021,1,20,2020,0,9,0,0,2,2,0,1,1,3,0,2,1,0,1,23,1,12,3,1,1,1,1.91,0,2.96,109,94000,0.6666666666666666,10.8,-1,1
2020,1,24,2017,0,9,0,0,3,2,1,1,1,2,2,36,1,0,0,23,2,19,3,1,1,2,1.89,0,3.18,113,95000,1.0,7.4,1,0
2021,0,20,2019,0,7,0,0,4,2,0,1,1,6,0,2,0,0,0,48,1,19,4,0,1,1,2.76,0,3.88,109,95000,1.3333333333333333,9.8,-2,2
2020,0,23,2019,0,11,0,0,3,1,0,1,1,3,2,2,1,0,0,39,2,16,3,1,0,1,2.76,0,3.84,144,96000,1.5,10.8,0,1
2022,1,20,2021,0,6,1,0,5,3,0,1,1,2,0,41,1,0,0,39,1,19,3,1,0,1,2.7,0,3.87,78,97000,1.25,6.9,3,0
2019,1,22,2019,0,11,0,1,2,1,0,1,1,3,2,2,0,0,0,39,2,19,4,0,1,1,2.56,0,3.64,143,98000,1.0,9.8,-1,1
2022,1,20,2020,0,5,0,0,1,1,1,1,1,2,2,43,1,0,1,23,1,12,3,0,1,1,1.81,0,2.84,71,98000,0.5,6.7,-1,0
2020,1,24,2018,0,8,0,0,2,2,0,1,1,8,1,64,0,0,0,23,3,12,4,0,1,2,2.53,0,3.36,76,100000,0.6666666666666666,3.6,-6,2
2019,0,23,2019,0,5,0,0,2,1,0,1,1,7,1,55,1,0,1,23,2,12,4,1,0,1,2.54,0,3.57,84,100000,1.0,5.5,-5,2
2019,0,22,2019,0,6,0,0,4,2,0,1,1,4,2,45,0,0,1,39,1,16,4,1,1,1,2.45,0,3.5,16,100000,1.3333333333333333,5.5,0,0
2020,0,21,2020,0,8,1,1,8,3,0,1,1,2,0,2,0,0,0,23,4,19,4,0,1,1,2.91,0,4.0,97,100000,2.0,9.8,6,1
2022,1,20,2021,0,6,0,0,1,2,0,1,1,2,2,24,0,0,1,23,4,12,2,1,1,1,2.67,0,3.77,78,100000,0.3333333333333333,7.6,-1,1
2019,0,22,2018,0,11,0,0,5,3,0,1,1,8,2,42,0,0,1,19,2,16,4,0,0,1,2.33,0,3.88,144,110000,1.25,5.8,-3,2
2021,1,24,2019,0,10,0,0,1,2,1,1,1,3,1,2,1,0,0,23,4,12,2,1,1,1,2.87,0,3.91,140,110000,0.3333333333333333,10.8,-2,1
2020,0,20,2020,0,10,0,0,3,2,1,1,0,9,0,2,0,0,0,1,4,12,3,1,0,1,2.09,0,3.23,119,110000,1.0,9.8,-6,2
2020,0,25,2018,0,9,0,0,2,3,1,1,1,3,2,42,1,0,1,23,2,12,2,1,1,1,1.67,0,2.73,124,112000,0.5,6.8,-1,0
2022,0,20,2021,0,5,0,0,1,1,1,1,1,10,2,16,1,0,0,6,1,8,3,1,1,1,1.15,0,2.39,75,112000,0.5,9.4,-9,2
2022,0,21,2021,0,5,0,0,2,2,0,1,1,3,0,2,1,0,1,48,4,16,2,0,1,1,2.56,0,3.64,68,113000,0.6666666666666666,10.8,-1,1
2021,1,20,2020,0,7,0,0,3,2,0,1,0,3,1,2,0,0,0,39,3,16,4,0,0,1,1.99,0,2.94,88,120000,1.0,9.8,0,1
2023,0,19,2021,0,2,1,0,6,4,0,1,1,4,2,2,0,1,0,6,3,8,4,1,0,1,2.78,0,3.8,29,120000,1.2,11.8,2,1
2020,1,20,2019,0,10,0,0,3,2,0,1,1,7,2,2,0,0,0,6,1,12,3,1,0,1,2.21,0,3.3,137,122000,1.0,9.8,-4,2
2020,1,20,2020,0,11,0,0,3,3,0,1,1,3,0,2,0,0,0,1,1,8,3,0,0,1,1.46,0,2.51,143,122000,0.75,9.8,0,1
2020,1,20,2020,0,10,1,0,2,2,0,1,1,2,2,31,1,0,0,23,4,12,4,0,0,2,2.67,0,3.78,136,127000,0.6666666666666666,7.9,0,0
2020,1,21,2018,0,9,0,0,5,3,1,1,0,7,2,2,0,0,1,23,2,12,4,0,0,1,2.32,0,3.78,123,130000,1.25,9.8,-2,2
2022,0,21,2020,0,4,0,0,4,2,0,1,1,7,2,44,0,0,0,1,3,12,2,1,1,1,2.22,0,3.41,59,133000,1.3333333333333333,5.6,-3,2
2022,0,20,2020,0,3,0,0,4,2,0,1,1,7,2,45,0,0,1,39,1,19,4,0,0,1,1.88,0,2.97,29,140000,1.3333333333333333,5.5,-3,2
2020,1,20,2020,0,10,0,0,2,1,1,1,1,3,1,39,1,0,0,23,2,12,2,0,0,1,1.45,0,2.52,135,140000,1.0,7.1,-1,0
2020,1,25,2018,0,9,0,0,3,1,0,1,1,2,0,52,1,0,0,23,4,12,4,1,1,1,1.54,0,2.62,121,144000,1.5,5.8,1,0
2021,1,20,2020,0,8,0,0,3,3,0,1,1,3,2,2,0,0,1,23,1,12,4,1,1,1,2.78,0,3.86,89,145000,0.75,9.8,0,1
2019,1,21,2018,0,11,0,0,2,2,0,1,1,3,2,45,0,0,0,39,4,19,4,0,0,1,2.1,0,3.41,139,150000,0.6666666666666666,5.5,-1,0
2020,1,24,2019,0,11,0,0,5,3,0,1,0,2,0,2,1,0,1,23,1,12,4,0,1,1,2.57,0,3.63,144,150000,1.25,10.8,3,1
2022,0,19,2021,0,4,0,0,2,2,0,1,1,4,2,2,0,0,0,1,1,16,3,1,1,1,2.44,0,3.59,68,155000,0.6666666666666666,9.8,-2,2
2019,1,23,2019,0,10,0,0,3,1,1,1,1,2,1,43,1,1,0,23,1,12,2,0,1,1,1.67,0,2.77,139,160000,1.5,8.7,1,1
2021,0,21,2020,0,6,0,0,3,3,1,1,1,5,0,2,0,0,0,1,1,12,3,1,0,1,1.55,0,2.61,92,165000,0.75,9.8,-2,2
2021,0,20,2020,0,9,0,0,2,1,0,1,1,2,2,2,1,0,0,6,1,8,4,1,1,2,2.34,0,3.42,103,165000,1.0,10.8,0,1
2021,1,20,2020,0,7,0,0,2,1,0,1,1,6,1,45,1,0,0,48,2,12,4,1,1,1,1.54,0,2.95,90,169000,1.0,6.5,-4,2
2020,1,21,2020,0,5,0,0,4,3,0,1,1,5,1,36,0,0,1,48,2,16,3,0,1,1,2.0,0,3.03,71,170000,1.0,6.4,-1,2
2020,0,21,2018,0,9,0,0,2,1,1,1,1,10,2,20,1,0,1,6,2,12,3,0,1,1,1.35,0,2.66,105,200000,1.0,9.0,-8,2
2020,0,20,2019,0,7,0,0,6,5,0,1,1,3,1,2,0,0,1,39,4,16,4,0,1,1,2.64,1,3.34,70,200000,1.0,9.8,3,1
2020,0,22,2019,0,9,0,0,3,4,0,1,1,8,2,20,1,0,0,6,1,19,3,0,0,1,1.7,0,3.0,95,200000,0.6,9.0,-5,2
2020,0,22,2019,0,10,0,0,3,2,1,1,1,7,2,53,0,0,0,48,5,15,3,0,1,1,2.9,0,3.93,125,200000,1.0,4.7,-4,2
2020,0,21,2020,0,10,0,0,5,2,0,1,1,6,0,45,0,0,1,39,3,19,4,0,0,1,1.9,0,3.1,99,200000,1.6666666666666667,5.5,-1,2
2020,1,22,2019,0,10,0,0,3,2,0,1,1,9,2,40,0,0,0,6,2,12,4,0,0,1,2.01,0,3.08,126,250000,1.0,6.0,-6,2
2021,0,20,2021,0,7,1,0,5,4,0,1,1,2,0,2,0,0,1,39,4,19,4,0,1,1,2.33,0,3.89,104,277000,1.0,9.8,3,1
2020,1,20,2020,0,7,1,1,6,2,1,1,1,4,0,36,0,0,0,39,3,16,4,0,1,1,1.6,0,2.9,30,20000,2.0,6.4,2,0
2020,1,23,2019,0,11,1,1,4,2,1,1,1,3,2,62,0,0,0,23,3,8,4,0,1,1,2.67,0,3.4,140,30000,1.3333333333333333,3.8,1,0
2022,1,21,2021,0,5,0,1,2,1,1,1,1,1,2,61,0,0,1,48,4,16,4,1,0,1,1.05,0,2.8,18,30000,1.0,3.9,1,0
2022,0,21,2021,0,6,0,1,7,2,0,1,0,3,0,2,1,0,1,39,2,19,3,1,0,1,1.47,0,2.54,88,32000,2.3333333333333335,10.8,4,1
2022,1,23,2020,0,5,0,1,2,2,0,1,1,1,1,2,1,0,1,39,3,16,4,1,0,1,1.58,1,1.42,14,35000,0.6666666666666666,10.8,1,1
2021,1,23,2020,0,5,0,1,6,2,0,1,1,4,1,55,0,0,0,48,5,16,4,1,0,1,2.45,0,2.39,40,35000,2.0,4.5,2,0
2021,1,19,2021,0,8,0,1,3,3,1,1,1,2,0,54,0,0,0,6,4,8,4,0,1,1,1.87,0,2.8,136,35000,0.75,4.6,1,0
2020,1,21,2019,0,9,0,1,3,2,1,1,1,8,2,36,0,0,0,39,1,16,4,0,1,1,2.33,0,3.47,128,37000,1.0,6.4,-5,2
2020,1,24,2019,0,11,0,1,1,3,0,1,1,2,0,2,1,0,0,6,2,8,3,0,0,1,2.9,0,3.92,144,37000,0.25,10.8,-1,1
2021,0,19,2021,0,6,0,1,3,1,0,1,1,5,0,28,1,0,0,6,3,8,4,0,0,1,1.78,0,2.63,97,37000,1.5,8.2,-2,2
2020,0,21,2019,0,11,0,1,4,2,0,1,1,7,0,2,0,0,0,6,2,16,4,0,1,1,2.77,0,3.91,139,38000,1.3333333333333333,9.8,-3,2
2021,0,22,2021,0,7,0,1,4,2,0,1,1,5,0,2,0,0,0,6,2,12,3,0,1,1,1.98,0,3.03,111,39000,1.3333333333333333,9.8,-1,2
2020,1,23,2018,0,11,0,1,5,2,1,1,1,11,1,10,0,0,1,39,2,16,3,1,0,1,1.43,0,2.65,107,40000,1.6666666666666667,9.0,-6,2
2021,1,20,2020,0,9,1,1,5,2,0,1,1,3,0,2,0,0,0,6,3,16,4,0,1,1,2.77,0,3.96,129,42000,1.6666666666666667,9.8,2,1
2020,0,20,2020,0,11,1,1,2,2,1,1,1,3,0,15,1,0,0,23,4,12,2,0,1,1,2.81,0,3.9,144,43000,0.6666666666666666,9.5,-1,1
2020,0,21,2019,0,11,0,1,3,1,1,1,1,3,2,36,0,0,0,39,2,16,3,0,0,2,2.1,0,3.2,137,45000,1.5,6.4,0,1
2020,0,25,2019,0,11,0,1,2,2,0,1,1,2,2,34,1,0,0,19,4,8,3,1,0,1,1.87,0,2.92,144,45000,0.6666666666666666,7.6,0,1
2022,0,22,2020,0,5,1,1,1,2,0,1,1,7,2,2,0,0,1,39,1,16,4,1,1,2,2.58,0,3.74,39,45000,0.3333333333333333,9.8,-6,2
2021,0,22,2021,0,6,0,1,3,1,0,1,1,7,2,45,1,0,1,6,2,12,3,0,0,1,1.77,0,2.82,109,45000,1.5,6.5,-4,2
2018,1,24,2018,0,11,0,1,3,1,0,1,1,7,2,53,1,0,1,1,3,12,4,0,1,1,2.16,0,3.33,143,46000,1.5,5.7,-4,2
2020,0,23,2018,0,11,1,1,1,1,0,1,0,2,0,2,0,0,0,39,3,12,4,1,1,2,2.53,0,3.81,132,50000,0.5,9.8,-1,1
2022,1,23,2020,0,8,0,1,3,2,0,1,1,3,0,64,0,0,1,48,2,16,3,0,1,1,2.75,0,3.64,18,50000,1.0,3.6,0,0
2020,0,20,2020,0,9,0,1,3,2,1,1,1,7,0,36,0,0,1,48,1,19,4,1,1,1,2.01,0,3.15,131,50000,1.0,6.4,-4,2
2021,0,20,2020,0,9,1,1,3,2,1,1,1,3,2,41,0,0,1,1,3,12,4,1,1,1,2.77,0,3.8,129,50000,1.0,5.9,0,0
2019,0,22,2018,0,11,0,1,5,3,1,1,1,11,2,45,0,0,0,48,2,19,4,0,0,1,2.04,0,3.16,143,51000,1.25,5.5,-6,2
2021,1,20,2020,0,7,1,1,5,3,1,1,1,4,2,25,0,0,1,6,2,8,4,0,1,1,2.01,0,3.13,101,51000,1.25,7.5,1,1
2021,0,20,2020,0,8,0,1,3,2,1,1,1,3,1,5,0,0,1,39,4,19,3,1,0,1,1.87,0,2.93,117,52000,1.0,9.5,0,1
2020,1,24,2019,0,10,1,1,6,2,0,1,1,3,0,2,0,0,0,6,1,8,2,1,1,1,2.02,0,3.11,134,53000,2.0,9.8,3,1
2021,1,21,2021,0,9,0,1,3,2,0,1,1,6,2,36,0,0,1,39,2,19,3,1,0,1,1.98,0,2.97,105,53000,1.0,6.4,-3,2
2020,1,21,2019,0,9,0,1,4,2,1,1,1,5,0,2,0,0,0,6,1,16,4,1,1,1,2.56,0,3.79,132,55000,1.3333333333333333,9.8,-1,2
2019,1,23,2019,0,11,0,1,3,1,1,1,1,2,2,2,1,0,0,23,1,12,2,1,1,1,1.54,0,2.66,136,55000,1.5,10.8,1,1
2020,1,23,2019,0,11,0,1,3,3,0,1,1,1,2,2,0,0,0,39,1,16,4,1,0,1,1.56,0,2.65,143,55000,0.75,9.8,2,1
2022,0,20,2020,0,6,0,1,3,2,0,1,1,3,1,6,0,0,1,23,1,12,3,1,1,1,1.88,0,2.98,77,55000,1.0,9.4,0,1
2020,1,22,2020,0,10,0,1,1,2,0,1,0,2,2,2,0,0,0,48,2,8,4,0,0,2,2.76,0,3.8,136,55000,0.3333333333333333,9.8,-1,1
2022,0,20,2021,0,4,0,1,3,2,0,1,1,2,2,50,0,0,1,39,2,8,4,1,0,1,1.56,0,2.97,67,55000,1.0,5.0,1,0
2019,0,21,2018,0,10,0,1,1,1,1,1,1,9,2,27,1,0,0,6,1,12,3,1,0,2,1.24,0,2.35,137,56000,0.5,8.3,-8,2
2020,0,21,2019,0,10,0,1,5,2,1,1,1,4,0,55,0,0,1,19,2,16,4,1,1,1,1.95,0,2.92,139,58000,1.6666666666666667,4.5,1,0
2021,0,21,2021,0,9,0,1,1,1,0,1,1,2,0,20,1,0,0,6,2,8,2,1,1,2,1.65,0,2.7,139,59000,0.5,9.0,-1,1
2018,0,24,2016,0,8,0,1,3,2,1,1,1,8,2,54,1,0,0,23,1,8,2,0,1,1,1.11,0,2.35,95,60000,1.0,5.6,-5,2
2020,0,24,2018,0,9,0,1,1,2,0,1,1,8,2,36,0,0,0,23,2,12,4,0,0,1,1.71,0,2.82,118,60000,0.3333333333333333,6.4,-7,2
2020,1,23,2019,0,11,1,1,4,2,1,1,1,5,2,61,1,0,1,23,5,8,3,1,0,1,1.33,0,2.99,104,60000,1.3333333333333333,4.9,-1,2
2021,0,20,2020,0,9,0,1,2,1,0,1,0,3,2,2,1,0,1,1,2,8,3,1,0,1,2.56,0,3.63,106,60000,1.0,10.8,-1,1
2022,1,22,2022,0,3,1,1,4,2,0,1,1,3,2,2,0,0,0,48,2,19,4,0,0,1,2.81,0,3.97,51,60000,1.3333333333333333,9.8,1,1
2020,0,21,2020,0,10,1,1,2,1,0,1,1,1,0,2,0,0,0,1,1,16,3,0,0,1,2.73,0,3.81,135,61000,1.0,9.8,1,1
2021,0,19,2021,0,6,0,1,7,3,0,1,1,3,2,54,0,0,0,39,1,19,3,0,1,1,1.88,0,2.9,132,64000,1.75,4.6,4,0
2022,1,23,2020,0,5,1,1,2,3,1,1,1,3,1,55,0,0,0,23,3,12,4,1,1,1,2.33,0,3.68,43,65000,0.5,4.5,-1,0
2019,1,24,2018,0,11,0,1,3,2,1,1,1,5,2,2,0,0,1,48,2,16,4,0,0,2,2.22,0,3.45,132,66000,1.0,9.8,-2,2
2021,1,20,2020,0,9,0,1,2,1,0,1,1,3,0,16,0,0,0,23,2,12,4,0,0,1,1.45,0,2.53,117,66000,1.0,8.4,-1,1
2022,0,20,2021,0,5,0,1,4,2,1,1,1,3,2,2,0,0,0,39,1,16,4,1,0,2,1.76,0,2.82,62,66000,1.3333333333333333,9.8,1,1
2022,0,20,2021,0,5,1,1,5,3,0,1,1,3,2,2,0,0,1,48,2,16,4,1,1,2,2.66,0,3.79,58,67000,1.25,9.8,2,1
2020,0,25,2019,0,11,0,1,2,2,0,1,1,2,2,15,1,0,1,23,2,12,3,1,0,1,2.55,0,3.6,143,68000,0.6666666666666666,9.5,0,1
2020,0,21,2020,0,11,0,1,4,2,0,1,1,3,2,52,0,0,1,23,4,12,2,0,1,1,2.71,0,3.78,143,68000,1.3333333333333333,4.8,1,0
2022,0,20,2021,0,5,0,1,3,1,0,1,1,8,2,53,0,0,0,48,3,19,3,0,0,2,2.22,0,3.19,87,68000,1.5,4.7,-5,2
2021,1,21,2021,0,4,0,1,1,1,1,1,1,7,2,45,1,1,0,19,1,16,3,1,0,1,1.95,0,2.88,43,68000,0.5,8.5,-6,2
2021,0,22,2018,0,6,1,1,2,2,1,1,1,1,2,2,0,0,1,48,1,8,4,0,1,1,2.77,0,3.56,56,70000,0.6666666666666666,9.8,1,1
2019,1,21,2018,0,8,1,1,7,2,0,1,1,2,0,2,0,0,0,19,2,12,4,1,0,1,2.75,0,3.93,125,70000,2.3333333333333335,9.8,5,1
2021,0,21,2020,0,6,1,1,6,2,0,1,1,6,2,2,0,0,1,23,6,16,4,0,0,1,2.61,0,3.78,35,70000,2.0,9.8,0,2
2020,0,22,2020,0,7,0,1,6,2,1,1,1,4,0,6,1,0,1,6,1,19,3,0,1,1,1.35,0,2.65,105,70000,2.0,10.4,2,1
2020,1,20,2020,0,10,0,1,1,3,0,1,1,2,0,52,1,0,0,23,1,12,3,0,0,1,2.44,0,3.56,135,70000,0.25,5.8,-1,0
2022,0,20,2021,0,6,0,1,4,3,0,1,1,2,0,2,0,0,1,48,1,16,3,1,0,2,1.56,0,2.64,78,70000,1.0,9.8,2,1
2022,0,20,2021,0,5,0,1,3,3,0,1,1,2,0,2,0,0,1,23,1,12,3,0,0,1,1.76,0,2.84,58,70000,0.75,9.8,1,1
2022,0,20,2020,0,4,0,1,5,4,0,1,1,6,2,36,0,0,1,48,2,16,3,1,1,1,1.9,0,3.13,89,71000,1.0,6.4,-1,2
2021,1,21,2020,0,6,0,1,4,2,0,1,1,6,2,2,0,0,1,39,3,19,4,0,1,1,1.99,0,3.05,79,71000,1.3333333333333333,9.8,-2,2
2022,0,21,2021,0,7,0,1,1,2,0,1,1,2,2,26,1,0,0,1,2,8,3,0,1,1,2.43,0,3.55,107,71000,0.3333333333333333,8.4,-1,1
2019,0,23,2019,0,10,0,1,5,1,0,1,1,2,1,56,0,0,0,39,2,16,4,0,0,2,1.67,0,2.74,137,74000,2.5,4.4,3,0
2020,0,20,2020,0,11,1,1,4,1,0,1,1,2,2,2,1,0,0,23,1,12,2,0,1,1,2.78,0,3.83,143,74000,2.0,10.8,2,1
2020,1,22,2019,0,9,1,1,3,4,0,1,1,6,0,2,0,0,0,39,3,19,4,0,0,2,1.81,0,2.95,137,75000,0.6,9.8,-3,2
